Kreis	Gemeinde	Typ	Hersteller	Nabenhöhe	Rotordurchmesser	Schallleistung	Leistung	Leistungsbezug	Ostwert	Nordwert	Genehmigt_am	Inbetriebnahme	Status	BST_Nr	ANL_Nr	Datendatum	Datenquelle	Status Art	Leistungseinheit	UTM Zone	Laengengrad_Dezimal	Breitengrad_Dezimal	Laengengrad	Breitenengrad
Schleswig-Flensburg	Lindewitt	Enercon E101	Enercon	99	101	106,5 dB(A)/106,1 dB(A)	3050	kW Nennleist. Rotor.	515245	6057772	27122016	30092017	in Betrieb	59179000018	0001	3012023	LLUR SH, Abtl. 7	aktiv		32	54.667088164616764	9.23636750790888	54:40:1.5	9:14:10.9
Schleswig-Flensburg	Lindewitt	Enercon E-101	Enercon	99	101	106,5dB(A)/106,5dB(A)	3050	kW Nennleist. Rotor.	515653	6058143	27122016	30092017	in Betrieb	59179000018	0002	3012023	LLUR SH, Abtl. 7	aktiv		32	54.6704097748211	9.242713198514995	54:40:13.5	9:14:33.8
Schleswig-Flensburg	Lindewitt	Repower 3,2 M 114/ ZB 01	REpower	93	114	105,2	3200	kW Nennleist. Rotor.	509763	6063090	16102012	27062013	in Betrieb	59179000021	0003	3012023	LLUR SH, Abtl. 7	aktiv		32	54.71501622865505	9.151549729782221	54:42:54.1	9:9:5.6
Schleswig-Flensburg	Lindewitt	Repower 3,2 M 114/ ZB 01	REpower	93	114	105,2	3200	kW Nennleist. Rotor.	509235	6062563	16102012	14062013	in Betrieb	59179000021	0004	3012023	LLUR SH, Abtl. 7	aktiv		32	54.71029014193994	9.1433369813509	54:42:37.0	9:8:36.0
Schleswig-Flensburg	Lindewitt	Repower MM 92/ ZB 03	REpower	80	82	101,5 dB(A) durch Verzichtserklärung vom 29.11.2019	2000	kW Nennleist. Rotor.	510293	6063198	16102012	25072013	in Betrieb	59179000021	0005	3012023	LLUR SH, Abtl. 7	aktiv		32	54.715976241089656	9.159780629843764	54:42:57.5	9:9:35.2
Schleswig-Flensburg	Lindewitt	Enercon E-82	Enercon	108	82	105,0 dB(A)/100,2 dB(A)	2300	kW Nennleist. Rotor.	512892	6058226	17122014	23122015	in Betrieb	59179000022	0001	3012023	LLUR SH, Abtl. 7	aktiv		32	54.67123387447677	9.199905507740644	54:40:16.4	9:11:59.7
Schleswig-Flensburg	Lindewitt	Enercon E-82	Enercon	108	82	105,0 dB(A)/101,4 dB(A)	2300	kW Nennleist. Rotor.	512640	6058051	17122014	17122015	in Betrieb	59179000022	0002	3012023	LLUR SH, Abtl. 7	aktiv		32	54.66966755747109	9.19599040641301	54:40:10.8	9:11:45.6
Schleswig-Flensburg	Lindewitt	Enercon E-82	Enercon	108	82	105,0 dB(A)/101,8 dB(A)	2300	kW Nennleist. Rotor.	512819	6057908	17122014	23122015	in Betrieb	59179000022	0003	3012023	LLUR SH, Abtl. 7	aktiv		32	54.66837791537805	9.198759609884046	54:40:6.2	9:11:55.5
Schleswig-Flensburg	Lindewitt	REpower 3.2M	REpower	93	114	105,2 dB(A) / 101,6 dB(A)	3200	kW Nennleist. Rotor.	513125	6057568	17122014	8102015	in Betrieb	59179000023	0004	3012023	LLUR SH, Abtl. 7	aktiv		32	54.66531450702983	9.203488857187676	54:39:55.1	9:12:12.6
Schleswig-Flensburg	Lindewitt	REpower 3.2M	REpower	93	114	105,2 dB(A) / 105,2 dB(A)	3200	kW Nennleist. Rotor.	513678	6057519	17122014	1102015	in Betrieb	59179000023	0005	3012023	LLUR SH, Abtl. 7	aktiv		32	54.66485944868553	9.212060163382581	54:39:53.5	9:12:43.4
Schleswig-Flensburg	Lindewitt	Nordex N133	Nordex	110	133,2	HZ /dB(A) | 63/84,1 | 125/91,1 | 250/94,9 | 500/95,8 | 1000/96,3 | 2000/95 | 4000/90,7 | 8000/81,5 | SLP=102,4 dB(A)	4800	kW Nennleist. Rotor.	510917	6060105	3082022		vor Inbetriebnahme	59179000027	0002	3012023	LLUR SH, Abtl. 7	inaktiv		32	54.68816683601625	9.169351256308142	54:41:17.4	9:10:9.7
Schleswig-Flensburg	Lindewitt	Nordex N117	Nordex	91,0	116,8	"HZ /dB(A) | 63/80,3 | 125/87,9 | 250/90,8 | 500/90,5 | 1000/92,1 | 2000/93,9 | 4000/92,8 | 8000/84,1 | SLP=99,7 dB(A)	
"	3675	kW Nennleist. Rotor.	512839	6065143			im Gen.Verf.	59179000030	0001	3012023	LLUR SH, Abtl. 7	inaktiv		32	54.733396995486785	9.199388317297656	54:44:0.2	9:11:57.8
Schleswig-Flensburg	Lindewitt	Enercon E-115	Enercon	122	115	"HZ /dB(A) | 63/81,4 | 125/86,7 | 250/89,5 | 500/91,4 | 1000/92,5 | 2000/93,0 | 4000/88,4 SLP=98,7 dB(A)	
"	4200	kW Nennleist. Rotor.	507806	6060655			im Gen.Verf.	59179000031	0001	3012023	LLUR SH, Abtl. 7	inaktiv		32	54.69316743534142	9.121106360219326	54:41:35.4	9:7:16.0
Schleswig-Flensburg	Lindewitt	Enercon E-138	Enercon	111	138	"HZ /dB(A) | 63/81,3 | 125/86,7 | 250/89,1 | 500/91,3 | 1000/93,0 | 2000/94,2 | 4000/89,4 SLP=99,2 dB(A)	"	4200	kW Nennleist. Rotor.	508203	6060643			im Gen.Verf.	59179000031	0002	3012023	LLUR SH, Abtl. 7	inaktiv		32	54.69305328239162	9.12726527159205	54:41:35.0	9:7:38.2
Schleswig-Flensburg	Lindewitt	Enercon E-138	Enercon	111	138	"HZ /dB(A) | 63/83,0/ 125/88,5 | 250/91,1 | 500/93,3 | 1000/94,8 | 2000/95,6 | 4000/91,1 SLP=100,9 dB(A)	"	4200	kW Nennleist. Rotor.	508588	6060647			im Gen.Verf.	59179000031	0003	3012023	LLUR SH, Abtl. 7	inaktiv		32	54.6930828109709	9.133238446255207	54:41:35.1	9:7:59.7
Schleswig-Flensburg	Lindewitt	Nordex N133	Nordex	110	133,2	HZ /dB(A) | 63/86,2 | 125/93,2 | 250/97,0 | 500/97,9 | 1000/98,4 | 2000/97,1 | 4000/92,8 | 8000/83,6 | SLP=104,5 dB(A)	4800	kW Nennleist. Rotor.	512962	6056950	3082021		vor Inbetriebnahme	59179000035	0001	3012023	LLUR SH, Abtl. 7	inaktiv		32	54.659764839870846	9.200934325909595	54:39:35.2	9:12:3.4
Schleswig-Flensburg	Lindewitt	Nordex N133	Nordex	110	133,2	HZ /dB(A) | 63/82,7 | 125/89,7 | 250/93,5 | 500/94,4 | 1000/94,9 | 2000/93,6 | 4000/89,3 | 8000/80,1 | SLP=101,0 dB(A)	4800	kW Nennleist. Rotor.	513293	6057247	3082021		vor Inbetriebnahme	59179000035	0002	3012023	LLUR SH, Abtl. 7	inaktiv		32	54.662425321317166	9.206078893531311	54:39:44.7	9:12:21.9
Schleswig-Flensburg	Lindewitt	Nordex N117	Nordex	91	116,8	HZ /dB(A) | 63/76,5 | 125/83,7 | 250/86,9 | 500/87,1 | 1000/88,3 | 2000/90,4 | 4000/86,6 | 8000/75,8 | SLP=95,5 dB(A)	3600	kW Nennleist. Rotor.	514072	6057823	3082021		vor Inbetriebnahme	59179000035	0003	3012023	LLUR SH, Abtl. 7	inaktiv		32	54.667580607204364	9.218183230301262	54:40:3.3	9:13:5.5
Schleswig-Flensburg	Lindewitt	Siemens Gamesa SG4.X/5.0 - 132	Siemens	109,5	132	"HZ /dB(A) | 63/84,2 | 125/88,4 | 250/89,7 | 500/90,7 | 1000/91,9 | 2000/89,6 | 4000/83,3 | 8000/? | SLP=97,6 dB(A)	"	5000	kW Nennleist. Rotor.	512038	6060297			im Gen.Verf.	59179000037	0001	3012023	LLUR SH, Abtl. 7	inaktiv		32	54.68986676266626	9.186748725660712	54:41:23.5	9:11:12.3
Schleswig-Flensburg	Lindewitt	Siemens Gamesa SG4.X/5.0 - 132	Siemens	106,5	132	"HZ /dB(A) | 63/85 | 125/90,4 | 250/92,7 | 500/93,6 | 1000/94,9 | 2000/92,6 | 4000/86,3 | 8000/? | SLP=100,4 dB(A)	"	5000	kW Nennleist. Rotor.	512232	6059929			im Gen.Verf.	59179000037	0002	3012023	LLUR SH, Abtl. 7	inaktiv		32	54.68655493226194	9.189742854147013	54:41:11.6	9:11:23.1
Schleswig-Flensburg	Lindewitt		Enercon	105		"V A: HZ /dB(A) | 63/85 | 125/91,2 | 250/94,9 | 500/97,5 | 1000/98,2 | 2000/95,7 | 4000/88,1 | 8000/80,1 | SLP=103,3 dB(A)	
V B: HZ /dB(A) | 63/83,6 | 125/89,5 | 250/93,5 | 500/96,6 | 1000/100,2 | 2000/95,9 | 4000/87,5 | 8000/71,2 | SLP=103,6 dB(A)	
"	5700	kW Nennleist. Rotor.	513083	6064708			im Gen.Verf.	59179000041	0001	3012023	LLUR SH, Abtl. 7	inaktiv		32	54.72948146319494	9.203158028469675	54:43:46.1	9:12:11.4
Schleswig-Flensburg	Lindewitt	Vensys 112	Vensys	93,5	112,5	105,0 dB(A) / 103,4 dB(A)	2500	kW Nennleist. Rotor.	513370	6057960	24112014	28042015	in Betrieb	59179326403	0005	3012023	LLUR SH, Abtl. 7	aktiv		32	54.66883091678194	9.20730522758619	54:40:7.8	9:12:26.3
Schleswig-Flensburg	Lindewitt	Enercon E-70/2,3 MW	Enercon	64	71	98	2300	kW Nennleist. Rotor.	515177	6058286	31052006	15042008	in Betrieb	59179333064	0001	3012023	LLUR SH, Abtl. 7	aktiv		32	54.671709451513586	9.23533991061579	54:40:18.2	9:14:7.2
Schleswig-Flensburg	Lindewitt	Enercon E-70/2,3 MW	Enercon	64	71	96,8	2300	kW Nennleist. Rotor.	515192	6058120	31052006	19062008	in Betrieb	59179333065	0001	3012023	LLUR SH, Abtl. 7	aktiv		32	54.67021718484165	9.235563869768127	54:40:12.8	9:14:8.0
Schleswig-Flensburg	Lindewitt	Enercon E-70/2,3 MW	Enercon	64	71	98	2300	kW Nennleist. Rotor.	515369	6058229	31052006	15042008	in Betrieb	59179333066	0001	3012023	LLUR SH, Abtl. 7	aktiv		32	54.67119138322911	9.23831410255714	54:40:16.3	9:14:17.9
Schleswig-Flensburg	Lindewitt	Enercon E-70 /2,3 MW	Enercon	64	71	99,7	2300	kW Nennleist. Rotor.	512680	6057705	31052006	1012008	in Betrieb	59179333070	0001	3012023	LLUR SH, Abtl. 7	aktiv		32	54.666557098118005	9.19659560737976	54:39:59.6	9:11:47.7
Schleswig-Flensburg	Lindewitt	Enercon E-70/2,3 MW	Enercon	64	71	101,9	2300	kW Nennleist. Rotor.	512428	6057927	31052006	1012008	in Betrieb	59179333070	0002	3012023	LLUR SH, Abtl. 7	aktiv		32	54.6685584587041	9.192697970907576	54:40:6.8	9:11:33.7
Schleswig-Flensburg	Lindewitt	Enercon E-70/2,3 MW	Enercon	64	71	100,3	2300	kW Nennleist. Rotor.	512653	6058297	31052006	1012008	in Betrieb	59179333070	0003	3012023	LLUR SH, Abtl. 7	aktiv		32	54.67187799862739	9.19620263390908	54:40:18.8	9:11:46.3
Schleswig-Flensburg	Lindewitt	Enercon E-48/800 kW 	Enercon	76	48	102,5	800	kW Nennleist. Rotor.	512379	6058218	31052006	1012008	in Betrieb	59179333070	0004	3012023	LLUR SH, Abtl. 7	aktiv		32	54.67117484164198	9.191950555506555	54:40:16.2	9:11:31.0
Schleswig-Flensburg	Lindewitt	Enercon E-70/2,3 MW	Enercon	64	71	99,2	2300	kW Nennleist. Rotor.	512985	6058504	31052006	15072008	in Betrieb	59179333070	0005	3012023	LLUR SH, Abtl. 7	aktiv		32	54.673729832210576	9.201359931313661	54:40:25.4	9:12:4.9
Schleswig-Flensburg	Lindewitt	Enercon E-70/2,3 MW	Enercon	64	71	104,5	2300	kW Nennleist. Rotor.	512483	6058812	31052006	31072008	in Betrieb	59179333070	0006	3012023	LLUR SH, Abtl. 7	aktiv		32	54.67651046880585	9.193588574673349	54:40:35.4	9:11:36.9
Schleswig-Flensburg	Lindewitt	Enercon E-70/2,3 MW	Enercon	64	71	102,3	2300	kW Nennleist. Rotor.	512302	6058822	31052006	31072008	in Betrieb	59179333070	0007	3012023	LLUR SH, Abtl. 7	aktiv		32	54.676604789002	9.190782033348178	54:40:35.8	9:11:26.8
Schleswig-Flensburg	Lindewitt	Enercon E-70/2,3 MW	Enercon	64	71	104	2300	kW Nennleist. Rotor.	512277	6058596	31052006	4072008	in Betrieb	59179333070	0008	3012023	LLUR SH, Abtl. 7	aktiv		32	54.67457436951776	9.190384828493698	54:40:28.5	9:11:25.4
Schleswig-Flensburg	Lindewitt	Enercon E-70/2,3 MW	Enercon	64	71	104,5	2300	kW Nennleist. Rotor.	512128	6058262	31052006	26072007	in Betrieb	59179333070	0009	3012023	LLUR SH, Abtl. 7	aktiv		32	54.671576366454275	9.188060363912461	54:40:17.7	9:11:17.0
Schleswig-Flensburg	Handewitt	Enercon E-82	Enercon	85	82	104,0 dB(A) / 98,0 dB(A)	2350	kW Nennleist. Rotor.	518433	6065307	2072014	10082015	in Betrieb	59183000039	0001	3012023	LLUR SH, Abtl. 7	aktiv		32	54.73469685896923	9.286271915748834	54:44:4.9	9:17:10.6
Schleswig-Flensburg	Handewitt	Enercon E-82	Enercon	108,3	82	105,0 dB/(A) / 103,0 dB(A)	2300	kW Nennleist. Rotor.	518289	6066555	9062011	19092012	in Betrieb	59183000046	0019	3012023	LLUR SH, Abtl. 7	aktiv		32	54.74591751622326	9.284114045795741	54:44:45.3	9:17:2.8
Schleswig-Flensburg	Handewitt	Enercon E-82	Enercon	108,3	82	105,0 dB(A) / 103,0 dB(A)	2300	kW Nennleist. Rotor.	518184	6066048	9062011	29082012	in Betrieb	59183000046	0023	3012023	LLUR SH, Abtl. 7	aktiv		32	54.741365072409906	9.2824512199468	54:44:28.9	9:16:56.8
Schleswig-Flensburg	Handewitt	Enercon E-82	Enercon	108,3	82	105,0 dB(A) / 103,0 dB(A)	2300	kW Nennleist. Rotor.	518418	6065974	9062011	15102012	in Betrieb	59183000046	0024	3012023	LLUR SH, Abtl. 7	aktiv		32	54.74069153754502	9.286081194614939	54:44:26.5	9:17:9.9
Schleswig-Flensburg	Handewitt	Enercon E-82	Enercon	108,3	82	105,0 dB(A) / 103,0 dB(A)	2300	kW Nennleist. Rotor.	518498	6065750	9062011	26102012	in Betrieb	59183000046	0027	3012023	LLUR SH, Abtl. 7	aktiv		32	54.73867558009577	9.287309546866592	54:44:19.2	9:17:14.3
Schleswig-Flensburg	Handewitt	Enercon E-82	Enercon	108,3	82	105,0 dB(A) / 103,0 dB(A)	2300	kW Nennleist. Rotor.	518216	6065571	9062011	13092012	in Betrieb	59183000046	0029	3012023	LLUR SH, Abtl. 7	aktiv		32	54.73707725782754	9.282918394478198	54:44:13.5	9:16:58.5
Schleswig-Flensburg	Handewitt	Enercon E-82	Enercon	108,3	82	104,6	2300	kW Nennleist. Rotor.	518456	6065516	9062011	31102012	in Betrieb	59183000047	0030	3012023	LLUR SH, Abtl. 7	aktiv		32	54.73657423607038	9.28664236868651	54:44:11.7	9:17:11.9
Schleswig-Flensburg	Handewitt	Enercon E-82	Enercon	108,3	82	104,5	2300	kW Nennleist. Rotor.	518200	6066273	9062011	13092012	in Betrieb	59183000048	0021	3012023	LLUR SH, Abtl. 7	aktiv		32	54.74338649986316	9.282713825347018	54:44:36.2	9:16:57.8
Schleswig-Flensburg	Handewitt	Enercon E-82	Enercon	108,3	82	104,6	2300	kW Nennleist. Rotor.	517968	6066155	9062011	23102012	in Betrieb	59183000049	0022	3012023	LLUR SH, Abtl. 7	aktiv		32	54.74233441663253	9.27910275753515	54:44:32.4	9:16:44.8
Schleswig-Flensburg	Handewitt	Enercon E-82	Enercon	108,3	82	104,6	2300	kW Nennleist. Rotor.	517932	6065895	9062011	25092012	in Betrieb	59183000049	0025	3012023	LLUR SH, Abtl. 7	aktiv		32	54.73999916006575	9.278527534071957	54:44:24.0	9:16:42.7
Schleswig-Flensburg	Handewitt	Enercon E-82	Enercon	108,3	82	104,6	2300	kW Nennleist. Rotor.	518230	6065817	9062011	28092012	in Betrieb	59183000050	0026	3012023	LLUR SH, Abtl. 7	aktiv		32	54.73928747894237	9.283151247087677	54:44:21.4	9:16:59.3
Schleswig-Flensburg	Handewitt	Enercon E-82	Enercon	108,3	82	104,6	2300	kW Nennleist. Rotor.	517990	6065667	9062011	5092012	in Betrieb	59183000051	0028	3012023	LLUR SH, Abtl. 7	aktiv		32	54.73794811941496	9.279414301460267	54:44:16.6	9:16:45.9
Schleswig-Flensburg	Handewitt	Enercon E-138	Enercon	81	138	"HZ /dB(A) | 63/85,8 | 125/91,3 | 250/94,1 | 500/96,4 | 1000/98 | 2000/99 | 4000/95,1 | SLP=104,2 dB(A)	"	4200	kW Nennleist. Rotor.	518222	6067274	9062020		vor Inbetriebnahme	59183000070	0001	3012023	LLUR SH, Abtl. 7	inaktiv		32	54.752381376545415	9.283118306792955	54:45:8.6	9:16:59.2
Schleswig-Flensburg	Handewitt	Enercon E-138	Enercon	131	138	HZ /dB(A) | 63/89,2 | 125/95,1 | 250/98,2 | 500/100,6 | 1000/101,8 | 2000/102,2 | 4000/96,8 | SLP=107,7 dB(A)	4200	kW Nennleist. Rotor.	518612	6067233	9062020		vor Inbetriebnahme	59183000070	0002	3012023	LLUR SH, Abtl. 7	inaktiv		32	54.7519986279798	9.28917509247283	54:45:7.2	9:17:21.0
Schleswig-Flensburg	Handewitt	Enercon E-138	Enercon	81	138	"HZ /dB(A) | 63/85,8 | 125/91,3 | 250/94,1 | 500/96,4 | 1000/98,0 | 2000/99,0 | 4000/95,1 | SLP=104,2 dB(A)	"	4200	kW Nennleist. Rotor.	519002	6067192	9062020		vor Inbetriebnahme	59183000070	0003	3012023	LLUR SH, Abtl. 7	inaktiv		32	54.75161557708796	9.295231762790642	54:45:5.8	9:17:42.8
Schleswig-Flensburg	Handewitt	Enercon E-138	Enercon	131	138	HZ /dB(A) | 63/84,3 | 125/89,8 | 250/92,4 | 500/94,5 | 1000/96,1 | 2000/96,8 | 4000/91,9 | 8000/ | SLP=102,1 dB(A)	4200	kW Nennleist. Rotor.	518071	6066885	9062020		vor Inbetriebnahme	59183000070	0004	3012023	LLUR SH, Abtl. 7	inaktiv		32	54.748891009553375	9.280748040483202	54:44:56.0	9:16:50.7
Schleswig-Flensburg	Handewitt	Enercon E-138	Enercon	131	138	HZ /dB(A) | 63/84,4 | 125/89,9 | 250/92,5 | 500/94,6 | 1000/96,2 | 2000/96,9 | 4000/92 | 8000/ | SLP=102,2 dB(A)	4200	kW Nennleist. Rotor.	518493	6066840	9062020		vor Inbetriebnahme	59183000070	0005	3012023	LLUR SH, Abtl. 7	inaktiv		32	54.74847125642483	9.287301208752645	54:44:54.5	9:17:14.3
Schleswig-Flensburg	Handewitt	Enercon E-138	Enercon	81	138	"HZ /dB(A) | 63/85,8 | 125/91,3 | 250/94,1 | 500/96,4 | 1000/98,0 | 2000/99,0 | 4000/95,1 | SLP=104,2 dB(A)	"	4200	kW Nennleist. Rotor.	518999	6066840	9062020		vor Inbetriebnahme	59183000070	0006	3012023	LLUR SH, Abtl. 7	inaktiv		32	54.74845238117286	9.295162145124657	54:44:54.4	9:17:42.6
Schleswig-Flensburg	Handewitt	REpower 6 M	REpower	117	126	109	6150	kW Nennleist. Rotor.	519854	6064464	3082012	8072014	in Betrieb	59183000089	0001	3012023	LLUR SH, Abtl. 7	aktiv		32	54.72706697367346	9.30828276326219	54:43:37.4	9:18:29.8
Schleswig-Flensburg	Handewitt	REpower 6 M	REpower	117	126	109	6150	kW Nennleist. Rotor.	519724	6063906	3082012	21072014	in Betrieb	59183000089	0002	3012023	LLUR SH, Abtl. 7	aktiv		32	54.72205750845664	9.30622641697989	54:43:19.4	9:18:22.4
Schleswig-Flensburg	Handewitt	Enercon E 115	Enercon	149	115	HZ /dB(A) | 63/82,4 | 125/87,8 | 250/90,4 | 500/92,6 | 1000/94,1 | 2000/94,9 | 4000/90,1 | 8000/ | SLP=100,2 dB(A)	4200	kW Nennleist. Rotor.	519372	6064101	8092020	27072022	in Betrieb	59183000093	0001	3012023	LLUR SH, Abtl. 7	aktiv		32	54.72382359600513	9.300774473750554	54:43:25.8	9:18:2.8
Schleswig-Flensburg	Handewitt	Enercon E-115 EP3 E3 TES	Enercon	92	115,71	"HZ /dB(A) | 63/78,5 | 125/83,7 | 250/86,2 | 500/87,9 | 1000/89,1 | 2000/89,9 | 4000/85 | SLP=95,4 dB(A)	
"	4200	kW Nennleist. Rotor.	519941	6063688	21122021		vor Inbetriebnahme	59183000104	0001	3012023	LLUR SH, Abtl. 7	inaktiv		32	54.7200898510797	9.309580483209636	54:43:12.3	9:18:34.5
Schleswig-Flensburg	Handewitt	Enercon E-82	Enercon	108,3	82	104,6	2300	kW Nennleist. Rotor.	517982	6066388	9062011	20102012	in Betrieb	59183000111	0020	3012023	LLUR SH, Abtl. 7	aktiv		32	54.74442781631529	9.27933462960795	54:44:39.9	9:16:45.6
Schleswig-Flensburg	Handewitt	REpower 3.2 M	REpower	93	114	105,2 dB(A) / 99,5 dB(A) Verzichtserklärung v. 29.02.2017 von 99,5 dB(A) auf 98,5 dB(A)	3200	kW Nennleist. Rotor.	519508	6064496	17122013	7112014	in Betrieb	59183900065	0001	3012023	LLUR SH, Abtl. 7	aktiv		32	54.72736808801984	9.302912480922792	54:43:38.5	9:18:10.5
Schleswig-Flensburg	Handewitt	REpower 3.2 M	REpower	93	114	105,2 dB(A) / 99,5 dB(A). Änderungsgenehmigung v. 20.04.2016 von 99,5 dB(A) auf 101,0 dB(A)	3200	kW Nennleist. Rotor.	519752	6064792	17122013	7112014	in Betrieb	59183900065	0002	3012023	LLUR SH, Abtl. 7	aktiv		32	54.73001862650755	9.306721243905374	54:43:48.1	9:18:24.2
Schleswig-Flensburg	Handewitt	Senvion 3.2M114 	Senvion	93	114	105,2/101,5	3200	kW Nennleist. Rotor.	520040	6064127	14112014	28092015	in Betrieb	59183900077	0001	3012023	LLUR SH, Abtl. 7	aktiv		32	54.72403107955992	9.311147629905259	54:43:26.5	9:18:40.1
Schleswig-Flensburg	Süderbrarup	AN Bonus 600	AN BONUS	50	41	104,4	600	kW Nennleist. Rotor.	551851	6054790	4071994	31121899	in Betrieb	59187000003	0001	3012023	LLUR SH, Abtl. 7	aktiv		32	54.63785545409594	9.803359763254585	54:38:16.3	9:48:12.1
Schleswig-Flensburg	Süderbrarup	AN Bonus 600	AN BONUS	50	41	104,4	600	kW Nennleist. Rotor.	552113	6054652	4071994	31121899	in Betrieb	59187000003	0002	3012023	LLUR SH, Abtl. 7	aktiv		32	54.636588385968395	9.807394075924524	54:38:11.7	9:48:26.6
Schleswig-Flensburg	Süderbrarup	Tacke 600	Tacke	50	43	105,0	600	kW Nennleist. Rotor.	552947	6055070	4071994	31121899	in Betrieb	59187000003	0003	3012023	LLUR SH, Abtl. 7	aktiv		32	54.640257731832016	9.820389515213765	54:38:24.9	9:49:13.4
Schleswig-Flensburg	Boren	AN Bonus 600	AN BONUS	50	41	104,4	600	kW Nennleist. Rotor.	553326	6053854	15081994	31121899	in Betrieb	59187000003	0005	3012023	LLUR SH, Abtl. 7	aktiv		32	54.62929080414212	9.82603976636638	54:37:45.4	9:49:33.7
Schleswig-Flensburg	Boren	AN Bonus 450	AN BONUS	35	37		450	kW Nennleist. Rotor.	553672	6051194	22121993	31121899	in Betrieb	59187000004	0001	3012023	LLUR SH, Abtl. 7	aktiv		32	54.60535125050724	9.830911649164026	54:36:19.3	9:49:51.3
Schleswig-Flensburg	Boren	AN Bonus 600	AN BONUS	50	41	107,4	600	kW Nennleist. Rotor.	553249	6053447	15081994	31121899	in Betrieb	59187000004	0004	3012023	LLUR SH, Abtl. 7	aktiv		32	54.62564161296285	9.824773146411703	54:37:32.3	9:49:29.2
Schleswig-Flensburg	Boren	Tacke TW 600	Tacke				600	kW Nennleist. Rotor.	554644	6051393	4081994	31121899	in Betrieb	59187000007	0001	3012023	LLUR SH, Abtl. 7	aktiv		32	54.60703527029164	9.84599473648963	54:36:25.3	9:50:45.6
Schleswig-Flensburg	Boren	Tacke TW 600	Tacke				600	kW Nennleist. Rotor.	554499	6051620	4081994	1011995	in Betrieb	59187000010	0001	3012023	LLUR SH, Abtl. 7	aktiv		32	54.60909076306213	9.843792317016717	54:36:32.7	9:50:37.7
Segeberg	Armstedt	Typ Nordex N 149	Nordex	125	149	HZ/dB(A) | 63/84,7 | 125/90,9 | 250/94,6 | 500/97,2 | 1000/97,9 | 2000/95,4 | 4000/87,8 | 8000/79,8 | LSP=103,0dB(A)	5700	kW Nennleist. Rotor.	558371	5981977			im Gen.Verf.	60003250126	0001	3012023	LLUR SH, Abtl. 7	inaktiv		32	53.982820313160886	9.890131333695578	53:58:58.2	9:53:24.5
Segeberg	Armstedt	Typ Nordex N 149	Nordex	125	149	HZ/dB(A) | 63/84,7 | 125/90,9 | 250/94,6 | 500/97,2 | 1000/97,9 | 2000/95,4 | 4000/87,8 | 8000/79,8 | LSP=103,0dB(A)	5700	kW Nennleist. Rotor.	557967	5981566			im Gen.Verf.	60003250126	0002	3012023	LLUR SH, Abtl. 7	inaktiv		32	53.979172176193	9.883893128026896	53:58:45.0	9:53:2.0
Segeberg	Mözen	Siemens Gamesa SG 6.0-170	Siemens	115	170		6200	kW Nennleist. Rotor.	583630	5973101			im Gen.Verf.	60008264821	0001	3012023	LLUR SH, Abtl. 7	inaktiv		32	53.89959285076244	10.272800024248088	53:53:58.5	10:16:22.1
Segeberg	Mözen	Siemens Gamesa SG 6.0-170	Siemens	115	170		6200	kW Nennleist. Rotor.	583208	5972860			im Gen.Verf.	60008264821	0002	3012023	LLUR SH, Abtl. 7	inaktiv		32	53.897495158236545	10.266313670816547	53:53:51.0	10:15:58.7
Segeberg	Mözen	Siemens Gamesa SG 170	Siemens	115	170		6200	kW Nennleist. Rotor.	583677	5972576			im Gen.Verf.	60008264821	0003	3012023	LLUR SH, Abtl. 7	inaktiv		32	53.89486769545874	10.273371681294384	53:53:41.5	10:16:24.1
Segeberg	Mözen	Siemens Gamesa SG 170	Siemens	115	170		6200	kW Nennleist. Rotor.	583766	5972028			im Gen.Verf.	60008264821	0004	3012023	LLUR SH, Abtl. 7	inaktiv		32	53.88992907762975	10.274575826265966	53:53:23.7	10:16:28.5
Segeberg	Bebensee	Siemens Gamesa SG 170	Siemens	115	170		6200	kW Nennleist. Rotor.	584249	5971269			im Gen.Verf.	60008264821	0006	3012023	LLUR SH, Abtl. 7	inaktiv		32	53.883030588502216	10.281714404148829	53:52:58.9	10:16:54.2
Segeberg	Föhrden-Barl	Vestas V150	Vestas	125	150		5600	kW Nennleist. Rotor.	550060	5974539			im Gen.Verf.	60021271191	0006	3012023	LLUR SH, Abtl. 7	inaktiv		32	53.91684537436141	9.762185878268621	53:55:0.6	9:45:43.9
Steinburg	Hingstheide	Vestas V150	Vestas	125	150		5600	kW Nennleist. Rotor.	549727	5974182			im Gen.Verf.	60021271191	0007	3012023	LLUR SH, Abtl. 7	inaktiv		32	53.913668991845455	9.757058255053687	53:54:49.2	9:45:25.4
Segeberg	Geschendorf	NEG Micon NM 1000/60	Micon	70	60	100,5	1000	kW Nennleist. Rotor.	593438	5975444	3012000	24012001	in Betrieb	60024492635	0001	3012023	LLUR SH, Abtl. 7	aktiv		32	53.918970487740054	10.422739489296353	53:55:8.3	10:25:21.9
Segeberg	Gönnebek		Hersteller nicht bekannt				5700	kW Nennleist. Rotor.	574126	5990494			im Gen.Verf.	60026272485	0001	3012023	LLUR SH, Abtl. 7	inaktiv		32	54.05733585860915	10.132418864750061	54:3:26.4	10:7:56.7
